cand_id;job_id;distance_km;match_score;match_rank;cand_gender;cand_age_bucket;cand_domicile_province;cand_domicile_region;cand_education;job_contract_type;job_professional_category;job_sector;job_work_province
7,121,518;ORD_44263_0544;4.007.762.527;9.991.347.504;2;Female;25-34;TO;PIEMONTE;N/A;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
7,311,978;ORD_44263_0544;8.333.455.086;9.991.137.695;3;Female;35-44;TO;PIEMONTE;N/A;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
6,343,457;ORD_44263_0544;1.324.639.034;9.989.996.338;4;Female;35-44;TO;PIEMONTE;N/A;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
2,879,651;ORD_44263_0544;1.137.826.061;9.989.671.326;5;Female;25-34;TO;PIEMONTE;"Middle School;Elementary School Diploma;Degree / High School : Accountancy";Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
2,188,246;ORD_44263_0544;1.137.826.061;998.939.209;6;Female;25-34;TO;PIEMONTE;Bachelor's Degree : Language Mediation (L-12);Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
181,781;ORD_44263_0544;3.620.256.424;9.989.335.632;7;Female;25-34;TO;PIEMONTE;Qualification / Certificate: Bar and Dining Room Operator;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
277,164;ORD_44263_0544;2.369.795.322;9.989.260.101;8;Female;35-44;TO;PIEMONTE;Master's Degree in Political Science (LM-62);Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
5,753,334;ORD_44263_0544;1.137.826.061;9.988.266.754;9;Female;15-24;TO;PIEMONTE;N/A;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
2,185,781;ORD_44263_0544;2.087.851.906;9.988.233.185;10;Female;25-34;TO;PIEMONTE;N/A;Subordinate employment;Commercial Back Office;Commercial / Sales;TO 
7,098,979;ORD_48061_0590;0;9.879.393.005;1;Female;45-54;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
1,364,055;ORD_48061_0590;3.462.640.762;9.792.272.186;2;Male;25-34;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
7,415,911;ORD_48061_0590;3.462.640.762;9.772.024.536;3;Male;35-44;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
6,475,825;ORD_48061_0590;3.462.640.762;9.648.432.922;4;Male;15-24;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
6,523,103;ORD_48061_0590;8.272.160.339;9.615.473.175;5;Male;15-24;N/A;N/A;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
5,993,997;ORD_48061_0590;3.462.640.762;9.598.214.722;6;Female;25-34;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
6,366,045;ORD_48061_0590;8.272.160.339;9.593.296.814;7;Male;35-44;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
1,857,581;ORD_48061_0590;3.462.640.762;9.580.529.022;8;Male;45-54;BZ;TRENTINO ALTO ADIGE;"Middle School;Qualification / Certificate: Forklift Operator (license)";Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
5,653,165;ORD_48061_0590;0;9.561.326.599;9;Male;25-34;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
6,217,383;ORD_48061_0590;3.462.640.762;955.728.302;10;Male;15-24;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Electronics/Electrotechnical Worker;General Workers;BZ 
523,799;ORD_48062_0590;7.257.523.346;9.986.781.311;1;Female;55-74;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
5,213,890;ORD_48062_0590;3.462.640.762;997.509.613;2;Male;45-54;BZ;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
5,828,730;ORD_48062_0590;7.257.523.346;9.968.813.324;3;Male;45-54;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
6,057,135;ORD_48062_0590;7.357.206.726;9.966.933.441;4;Male;25-34;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
6,947,709;ORD_48062_0590;7.357.206.726;9.966.933.441;5;Male;15-24;TN;TRENTINO ALTO ADIGE;Degree / High School : Technician in Electronics and Electrical Engineering;Subordinate employment;General Metalworker;General Workers;BZ 
7,286,814;ORD_48062_0590;7.357.206.726;9.966.933.441;6;Male;15-24;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
7,267,849;ORD_48062_0590;7.357.206.726;9.966.933.441;7;Male;15-24;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
5,531,471;ORD_48062_0590;7.746.626.282;9.949.750.519;8;Male;35-44;TN;TRENTINO ALTO ADIGE;Middle School;Subordinate employment;General Metalworker;General Workers;BZ 
7,075,935;ORD_48062_0590;7.257.523.346;992.848.587;9;Male;35-44;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
7,269,015;ORD_48062_0590;7.257.523.346;992.848.587;10;Male;15-24;TN;TRENTINO ALTO ADIGE;N/A;Subordinate employment;General Metalworker;General Workers;BZ 
1,919,827;ORD_49217_0100;5.854.338.837;9.988.761.902;1;Female;25-34;BS;LOMBARDIA;"Degree / High School : Business Specialist and Correspondent in Foreign Languages;Bachelor's Degree : Modern Languages and Cultures (L-11)";Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
1,176,345;ORD_49217_0100;6.342.362.976;9.988.137.054;2;Male;25-34;PR;EMILIA ROMAGNA;Degree / High School : Food Service Technician;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
6,970,239;ORD_49217_0100;1.895.264.053;9.986.273.193;3;Male;15-24;BS;LOMBARDIA;Degree / High School : Accountancy;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
6,911,548;ORD_49217_0100;2.135.610.962;997.243.042;4;Female;35-44;BS;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
7,141,536;ORD_49217_0100;5.885.393.906;9.968.529.511;5;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
1,736,462;ORD_49217_0100;3.768.884.659;9.966.870.117;6;Male;25-34;BS;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
1,636,806;ORD_49217_0100;7.507.685.852;9.966.660.309;7;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
953,641;ORD_49217_0100;7.393.151.855;9.963.851.929;8;Female;45-54;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
7,233,247;ORD_49217_0100;5.854.338.837;9.963.829.803;9;Male;55-74;BS;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
4,891,553;ORD_49217_0100;1.605.661.774;996.381.073;10;Male;35-44;BS;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;BS 
6,756,039;ORD_49233_0100;142.697.916;9.999.403.381;1;Female;15-24;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
5,551,590;ORD_49233_0100;142.697.916;9.999.403.381;2;Male;45-54;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
5,551,699;ORD_49233_0100;142.697.916;9.999.403.381;3;Female;35-44;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
6,453,665;ORD_49233_0100;142.697.916;9.999.403.381;4;Female;35-44;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
6,750,415;ORD_49233_0100;142.697.916;9.999.403.381;5;Male;55-74;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
6,472,416;ORD_49233_0100;142.697.916;9.999.403.381;6;Male;25-34;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
6,994,761;ORD_49233_0100;142.697.916;9.999.403.381;7;Female;45-54;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
6,627,339;ORD_49233_0100;142.697.916;9.999.403.381;8;Female;45-54;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
3,558,201;ORD_49233_0100;142.697.916;9.999.403.381;9;Male;25-34;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
4,633,153;ORD_49233_0100;142.697.916;9.999.403.381;10;Male;25-34;CR;LOMBARDIA;N/A;Subordinate employment;Smelter (foundry) (m/f);Specialized workers;BS 
7,368,198;ORD_5009_1589;1.370.226.288;9.994.615.173;1;Male;45-54;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
1,734,677;ORD_5009_1589;1.165.058.613;9.959.661.102;2;Male;25-34;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,098,983;ORD_5009_1589;1.273.957.157;9.936.561.584;3;Female;35-44;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
7,314,339;ORD_5009_1589;2.820.898.438;993.602.066;4;Female;55-74;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,164,215;ORD_5009_1589;2.139.120.102;992.481.842;5;Female;35-44;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,607,814;ORD_5009_1589;2.638.281.822;9.923.851.776;6;Female;35-44;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
5,650,269;ORD_5009_1589;2.139.120.102;9.907.538.605;7;Male;55-74;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
7,005,320;ORD_5009_1589;1.532.505.703;9.896.080.017;8;Female;45-54;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
4,374,799;ORD_5009_1589;1.165.058.613;9.880.970.764;9;Female;35-44;VI;VENETO;Degree / High School : Teacher Training College in Social Pedagogy;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,296,428;ORD_5009_1589;26.766.716;987.813.797;10;Female;15-24;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
7,368,198;ORD_5022_1589;1.124.383.545;9.993.686.676;1;Male;45-54;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,388,918;ORD_5022_1589;4.479.243.088;9.977.270.508;2;Female;45-54;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
1,734,677;ORD_5022_1589;1.982.927.132;9.972.051.239;3;Male;25-34;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,164,215;ORD_5022_1589;4.222.520.828;996.566.925;4;Female;35-44;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,564,371;ORD_5022_1589;4.479.243.088;9.964.331.818;5;Male;35-44;PD;VENETO;Middle School;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
7,674,182;ORD_5022_1589;4.222.520.828;9.951.338.959;6;Male;45-54;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
7,314,339;ORD_5022_1589;1.156.781.673;9.944.421.387;7;Female;55-74;VI;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
6,595,584;ORD_5022_1589;4.479.243.088;9.942.840.576;8;Male;15-24;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
4,169,928;ORD_5022_1589;4.479.243.088;9.940.298.462;9;Female;35-44;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
5,650,269;ORD_5022_1589;4.222.520.828;9.936.420.441;10;Male;55-74;PD;VENETO;N/A;Subordinate employment;Worker in charge of finished leather processing (tannery sector);Specialized workers;VI 
7,355,970;ORD_5121_1648;2.510.745.811;9.999.876.404;1;Female;35-44;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,891,850;ORD_5121_1648;2.510.745.811;9.999.876.404;2;Female;55-74;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,938,685;ORD_5121_1648;2.510.745.811;9.999.876.404;3;Female;55-74;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,799,199;ORD_5121_1648;2.510.745.811;9.999.876.404;4;Female;15-24;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,496,747;ORD_5121_1648;2.510.745.811;9.999.876.404;5;Female;35-44;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
7,474,346;ORD_5121_1648;2.510.745.811;9.999.876.404;6;Male;35-44;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,048,505;ORD_5121_1648;2.510.745.811;9.999.876.404;7;Male;35-44;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
1,802,284;ORD_5121_1648;2.510.745.811;9.999.876.404;8;Male;25-34;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,057,520;ORD_5121_1648;2.510.745.811;9.999.876.404;9;Female;55-74;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
6,611,399;ORD_5121_1648;2.510.745.811;9.999.876.404;10;Female;25-34;FE;EMILIA ROMAGNA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;RO 
1,574,443;ORD_523_1721;1.974.335.861;9.983.505.249;1;Male;35-44;MB;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
7,676,673;ORD_523_1721;2.453.949.738;9.983.286.285;2;Female;55-74;MI;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
5,128,208;ORD_523_1721;3.396.101.379;9.982.388.306;3;Male;15-24;MI;LOMBARDIA;Middle School;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
6,468,310;ORD_523_1721;2.663.830.948;9.978.865.051;4;Male;35-44;LC;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
5,514,127;ORD_523_1721;3.396.101.379;997.830.658;5;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
3,317,547;ORD_523_1721;9.102.073.669;9.976.747.894;6;Male;35-44;BG;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
829,442;ORD_523_1721;1.897.851.753;9.974.554.443;7;Male;45-54;CO;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
1,949,480;ORD_523_1721;9.102.073.669;9.973.828.125;8;Male;35-44;BG;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
5,903,880;ORD_523_1721;5.472.260.284;9.973.031.616;9;Male;45-54;MI;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
6,962,361;ORD_523_1721;3.396.101.379;9.971.012.115;10;Male;45-54;MI;LOMBARDIA;N/A;Subordinate employment;General Chemical/Pharmaceutical Worker;General Workers;LC 
7,498,647;ORD_532_1795;8.884.212.494;9.999.385.071;1;Male;15-24;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,269,298;ORD_532_1795;8.884.212.494;9.999.385.071;2;Male;15-24;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,712,492;ORD_532_1795;8.884.212.494;9.999.385.071;3;Male;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,517,423;ORD_532_1795;8.884.212.494;9.999.385.071;4;Male;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
6,149,458;ORD_532_1795;8.884.212.494;9.999.385.071;5;Male;15-24;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
7,215,209;ORD_532_1795;8.884.212.494;9.999.385.071;6;Female;55-74;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,546,771;ORD_532_1795;8.884.212.494;9.999.385.071;7;Female;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
6,097,954;ORD_532_1795;8.884.212.494;9.999.385.071;8;Female;45-54;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
7,154,746;ORD_532_1795;8.884.212.494;9.999.385.071;9;Male;15-24;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,594,694;ORD_532_1795;8.884.212.494;9.999.385.071;10;Male;45-54;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
4,599,944;ORD_53435_0059;1.693.284.988;9.984.616.089;1;Female;25-34;MB;LOMBARDIA;Degree / High School : Accountancy;Subordinate employment;B2B commercial;Commercial / Sales;MI 
